<BOS>	JJ	0.004082105324107583
JJ	NN	0.4236357765579593
NN	NN	0.16897106109324758
NN	-LRB-	0.02652733118971061
-LRB-	NN	0.23035230352303523
NN	-RRB-	0.02508038585209003
-RRB-	VBZ	0.04878048780487805
VBZ	DT	0.24807903402854006
DT	NN	0.5120500782472613
NN	IN	0.20562700964630226
IN	NN	0.1861437908496732
NN	,	0.10868167202572347
,	JJ	0.0892756878158338
-LRB-	RB	0.06233062330623306
RB	VBN	0.13747954173486088
VBN	NN	0.08943862987630828
-RRB-	,	0.21138211382113822
,	CC	0.15553060078607525
CC	NNS	0.08131655372700872
NNS	VBN	0.026446914526638558
VBN	IN	0.4196003805899144
IN	DT	0.33908496732026144
DT	NNS	0.07918622848200313
NNS	IN	0.21885779992334228
IN	NNS	0.07973856209150326
NNS	CC	0.05596013798390188
CC	JJ	0.1442400774443369
JJ	-LRB-	0.006780755569906361
-LRB-	JJ	0.06775067750677506
JJ	-RRB-	0.0038747174685179204
-RRB-	NNS	0.02168021680216802
NNS	.	0.13491759294748945
<BOS>	RB	0.003387278885961611
RB	,	0.1104746317512275
,	PRP	0.030320044918585063
PRP	VBZ	0.271875
NN	VBG	0.0090032154340836
VBG	JJ	0.1076923076923077
IN	JJ	0.14169934640522877
NN	CC	0.042765273311897105
CC	VBG	0.030009680542110357
NN	.	0.08729903536977492
<BOS>	IN	0.0066298022639761445
NN	VBZ	0.06881028938906752
DT	RB	0.010641627543035994
RB	JJ	0.15057283142389524
JJ	:	0.003551824346141427
:	NN	0.1282051282051282
VBZ	RB	0.15697036223929747
VBN	TO	0.08087535680304472
TO	IN	0.007874015748031496
DT	JJ	0.2375586854460094
IN	PRP	0.01647058823529412
VBZ	TO	0.06037321624588365
TO	VB	0.5669291338582677
VB	JJ	0.12271805273833672
CC	DT	0.11519845111326234
NN	TO	0.032315112540192925
VB	PRP	0.019269776876267748
PRP	.	0.025
<BOS>	NNP	0.0026924524478156393
NNP	NNP	0.3180494905385735
NNP	VBZ	0.03202328966521106
VBZ	JJ	0.10428100987925357
JJ	IN	0.06748466257668712
IN	,	0.0018300653594771241
JJ	TO	0.032612205360025834
TO	,	0.0026246719160104987
,	DT	0.10892756878158338
JJ	NNS	0.27090732967387793
NNS	VBZ	0.014181678804139517
<BOS>	DT	0.008974841492718799
DT	NNP	0.04632237871674491
NNP	IN	0.0487627365356623
IN	NNP	0.05019607843137255
NNP	NNPS	0.012372634643377001
NNPS	VBZ	0.047619047619047616
IN	VBG	0.042352941176470586
VBG	IN	0.1076923076923077
NNP	.	0.039301310043668124
NN	``	0.0022508038585209
``	JJ	0.2634146341463415
NNS	''	0.006515906477577616
''	,	0.16908212560386474
,	NNS	0.03705783267827063
NNS	PRP	0.0038328861632809506
PRP	IN	0.053125
IN	``	0.012026143790849673
``	DT	0.05365853658536585
DT	JJS	0.007511737089201878
JJS	VBG	0.016666666666666666
VBG	NN	0.14358974358974358
NN	VBD	0.013987138263665594
VBD	RB	0.08947368421052632
RB	TO	0.01718494271685761
TO	DT	0.18241469816272965
CC	NN	0.19167473378509198
NN	NNS	0.07636655948553055
''	-LRB-	0.043478260869565216
-LRB-	NNP	0.11653116531165311
NNP	-LRB-	0.024017467248908297
NNP	-RRB-	0.026200873362445413
-RRB-	-RRB-	0.005420054200542005
-RRB-	NNP	0.016260162601626018
NNP	NNS	0.03566229985443959
NNS	VBP	0.10578765810655423
VBP	VBN	0.19585987261146498
,	RB	0.06400898371701291
<BOS>	NN	0.003705741003445181
JJ	JJ	0.06942202131094607
NNS	,	0.1395170563434266
,	VBG	0.04435710275126333
VBG	NNS	0.12136752136752137
,	NN	0.1111734980348119
NNS	RB	0.025680337293982367
NNP	,	0.1470160116448326
,	VBP	0.0072992700729927005
VBP	DT	0.13535031847133758
NN	WRB	0.002572347266881029
WRB	JJ	0.17054263565891473
IN	CD	0.038431372549019606
CD	,	0.09788359788359788
,	NNP	0.0965749578888265
NNP	VBD	0.04002911208151383
VBD	PRP$	0.013157894736842105
PRP$	JJ	0.21428571428571427
``	NNP	0.08292682926829269
NNP	CC	0.05240174672489083
CC	NNP	0.07066795740561471
NNP	''	0.010917030567685589
''	WDT	0.024154589371980676
WDT	VBD	0.13588850174216027
VBD	WP	0.002631578947368421
WP	VBZ	0.24489795918367346
VBN	DT	0.03425309229305423
NNP	NN	0.11353711790393013
VBZ	IN	0.0867178924259056
VB	DT	0.2484787018255578
RB	RB	0.07119476268412439
RB	IN	0.11456628477905073
VB	RB	0.04665314401622718
RB	:	0.004909983633387889
:	IN	0.09230769230769231
NN	RB	0.012540192926045015
CD	VBD	0.005291005291005291
IN	JJR	0.0044444444444444444
JJR	IN	0.15454545454545454
CD	JJ	0.06084656084656084
NNS	VBD	0.0233806055960138
VBD	IN	0.12105263157894737
IN	IN	0.017254901960784313
CD	CC	0.03968253968253968
CC	CD	0.011616650532429816
CD	NNS	0.1693121693121693
NN	MD	0.021382636655948552
MD	VB	0.7837150127226463
DT	VBN	0.018466353677621283
RB	JJR	0.012274959083469721
JJR	,	0.01818181818181818
CC	IN	0.03484995159728945
,	WDT	0.031443009545199324
NNS	JJ	0.02108087389804523
VBD	VBN	0.15
VBN	.	0.048525214081826834
,	WRB	0.014598540145985401
WRB	DT	0.21705426356589147
JJ	NNP	0.010332579916047788
VBD	NNP	0.04473684210526316
JJ	``	0.002583144979011947
``	NNS	0.05853658536585366
NNS	NNS	0.00843234955921809
''	IN	0.12077294685990338
,	VBN	0.010106681639528355
CD	TO	0.0291005291005291
TO	CD	0.01706036745406824
CD	.	0.05291005291005291
<BOS>	VBG	0.0006369242349671404
VBG	RB	0.022222222222222223
RB	DT	0.06382978723404255
NNP	RB	0.013100436681222707
RB	VBD	0.022913256955810146
VBD	DT	0.21842105263157896
<BOS>	WRB	0.0003763643206624012
DT	``	0.004694835680751174
``	NN	0.25853658536585367
NN	''	0.013344051446945338
''	VBD	0.00966183574879227
NNP	MD	0.00363901018922853
,	IN	0.09713644020213363
VBG	TO	0.05811965811965812
TO	``	0.005249343832020997
``	PRP$	0.004878048780487805
PRP$	NN	0.5102040816326531
VBZ	''	0.003293084522502744
``	WRB	0.014634146341463415
WRB	VBP	0.023255813953488372
VBP	PRP	0.009554140127388535
PRP	VB	0.0125
VB	PRP$	0.008113590263691683
VBZ	.	0.005488474204171241
.	''	0.01224177505738332
''	.	0.07246376811594203
DT	CD	0.011267605633802818
CD	POS	0.0026455026455026454
POS	JJ	0.11320754716981132
VBD	TO	0.05
VB	``	0.008113590263691683
NNS	POS	0.0022997316979685703
POS	,	0.018867924528301886
VBD	JJ	0.09736842105263158
<BOS>	NNS	0.0016502127905966822
VBP	NNP	0.006369426751592357
,	CD	0.011791128579449747
CD	-RRB-	0.09523809523809523
NNS	-LRB-	0.02951322345726332
NNP	CD	0.017467248908296942
-RRB-	.	0.27371273712737126
VBN	VBG	0.011417697431018078
IN	TO	0.002875816993464052
,	JJS	0.0022459292532285235
JJS	NNP	0.016666666666666666
,	EX	0.006176305446378439
EX	VBD	0.12244897959183673
DT	VBD	0.0009389671361502347
JJ	DT	0.004520503713270907
DT	TO	0.0012519561815336462
NNP	POS	0.022561863173216887
POS	NN	0.4716981132075472
JJ	VBG	0.0032289312237649337
-LRB-	FW	0.13279132791327913
FW	JJ	0.037383177570093455
,	WP$	0.0011229646266142617
WP$	JJ	0.6666666666666666
NNS	WDT	0.02951322345726332
WDT	VBZ	0.2857142857142857
TO	NN	0.048556430446194225
DT	IN	0.013145539906103286
,	VBD	0.012352610892756879
VBD	NNS	0.03684210526315789
TO	VBG	0.006561679790026247
VBZ	VBN	0.15148188803512624
WDT	VBP	0.29965156794425085
VBP	JJ	0.14968152866242038
JJ	,	0.026154342912495965
NNS	TO	0.03372939823687236
NNS	VBG	0.014564967420467612
VBG	RP	0.010256410256410256
RP	DT	0.23529411764705882
IN	WDT	0.008627450980392156
WDT	JJ	0.010452961672473868
RB	VBP	0.03436988543371522
VBP	VBP	0.0015923566878980893
VBP	NNS	0.0589171974522293
VBP	RB	0.15445859872611464
RB	RBR	0.009819967266775777
RBR	JJ	0.7386363636363636
JJ	WRB	0.0022602518566354536
WRB	VBN	0.05426356589147287
VBN	JJ	0.030447193149381543
RB	NN	0.009819967266775777
NN	WDT	0.012218649517684888
VBZ	NNS	0.018660812294182216
-LRB-	IN	0.0975609756097561
IN	VBZ	0.0018300653594771241
NNS	-RRB-	0.019547719432732848
CC	VBP	0.018393030009680542
VBP	RBR	0.006369426751592357
NNS	WRB	0.005366040628593331
DT	JJR	0.006885758998435055
JJR	NN	0.3090909090909091
JJ	RB	0.004520503713270907
VB	IN	0.10953346855983773
WRB	RB	0.07751937984496124
VB	NN	0.08012170385395538
VBN	VBN	0.048525214081826834
,	RBS	0.0022459292532285235
RBS	JJ	0.8
VBD	-LRB-	0.002631578947368421
-LRB-	CC	0.04065040650406504
CC	RB	0.07938044530493708
RB	VBZ	0.03273322422258593
VB	-RRB-	0.002028397565922921
-RRB-	DT	0.02168021680216802
IN	RBR	0.0018300653594771241
RBR	RB	0.20454545454545456
RB	VBG	0.028641571194762683
JJ	CC	0.027123022279625444
VBN	NNS	0.04567078972407231
VBG	DT	0.23247863247863249
VBZ	RBR	0.006586169045005488
EX	VBZ	0.40816326530612246
-LRB-	VBG	0.013550135501355014
VBG	,	0.015384615384615385
WDT	MD	0.11498257839721254
MD	RB	0.1806615776081425
RB	VB	0.08919803600654665
VB	RP	0.009127789046653144
RP	IN	0.4117647058823529
IN	VBN	0.009673202614379085
TO	JJ	0.05905511811023622
-RRB-	VBP	0.02710027100271003
IN	JJS	0.00522875816993464
JJS	JJ	0.13333333333333333
NNS	:	0.014564967420467612
:	RB	0.046153846153846156
IN	RB	0.011241830065359478
NN	:	0.013987138263665594
:	TO	0.010256410256410256
TO	RB	0.02230971128608924
,	``	0.01403705783267827
''	-RRB-	0.09178743961352658
-RRB-	WDT	0.005420054200542005
VB	VBN	0.15212981744421908
<BOS>	VB	0.0006369242349671404
,	FW	0.011229646266142616
FW	VBG	0.04672897196261682
RB	CD	0.006546644844517185
CD	WDT	0.0026455026455026454
VBN	RB	0.037107516650808754
RB	.	0.023731587561374796
:	DT	0.1641025641025641
:	VBZ	0.015384615384615385
VBZ	NN	0.027442371020856202
NN	VBN	0.012379421221864952
<BOS>	-LRB-	0.0005500709301988941
-LRB-	DT	0.05420054200542006
IN	PDT	0.0020915032679738564
PDT	DT	1.0
DT	VBZ	0.014397496087636933
VBZ	-LRB-	0.005488474204171241
.	-RRB-	0.008416220351951033
VBN	CC	0.015223596574690771
PRP	,	0.01875
DT	RBS	0.007198748043818467
DT	VBG	0.008450704225352112
VBN	VBZ	0.005708848715509039
JJS	NN	0.3
VBZ	CD	0.019758507135016465
CC	TO	0.013552758954501452
VBZ	VBG	0.031833150384193196
FW	IN	0.028037383177570093
VBN	-RRB-	0.017126546146527116
<BOS>	PRP	0.0015054572826496049
JJ	.	0.021633839199225055
TO	NNP	0.009186351706036745
PRP	VBP	0.203125
VBP	IN	0.10509554140127389
NN	DT	0.006270096463022508
NNS	MD	0.03564584131851284
VBG	VBN	0.035897435897435895
VBN	,	0.05042816365366318
CC	PRP$	0.008712487899322363
VBP	,	0.006369426751592357
PRP	MD	0.15625
VBG	RBR	0.008547008547008548
NNP	VBN	0.00363901018922853
IN	WRB	0.0018300653594771241
WRB	VBG	0.11627906976744186
NN	PRP	0.002090032154340836
DT	WRB	0.00031298904538341156
VB	NNS	0.05476673427991886
IN	-RRB-	0.000784313725490196
-RRB-	CC	0.06504065040650407
:	CC	0.05641025641025641
CC	RBR	0.006776379477250726
VBN	RBR	0.008563273073263558
VBG	JJR	0.006837606837606838
WDT	DT	0.03484320557491289
RBR	CC	0.022727272727272728
JJR	NNS	0.23636363636363636
VBD	,	0.013157894736842105
RBS	RB	0.2
NNS	RBR	0.0007665772326561902
<BOS>	WP	8.685330476824644e-05
TO	PRP	0.005249343832020997
PRP	CC	0.0125
CD	EX	0.007936507936507936
:	VB	0.05128205128205128
:	VBN	0.06666666666666667
CC	JJR	0.013552758954501452
,	VB	0.004491858506457047
VB	WDT	0.0030425963488843813
WDT	NNS	0.017421602787456445
-LRB-	``	0.02168021680216802
``	VBZ	0.00975609756097561
VBP	TO	0.050955414012738856
CC	VBZ	0.018393030009680542
RP	NNS	0.029411764705882353
TO	.	0.003937007874015748
NN	JJ	0.01382636655948553
``	PRP	0.00975609756097561
PRP	VBD	0.109375
''	VBZ	0.06763285024154589
TO	VBZ	0.0026246719160104987
TO	-RRB-	0.0013123359580052493
<BOS>	CD	0.000607973133377725
CD	NN	0.2275132275132275
FW	DT	0.09345794392523364
FW	NN	0.14018691588785046
VBG	CC	0.018803418803418803
FW	FW	0.1588785046728972
DT	.	0.0018779342723004694
CD	IN	0.07671957671957672
VBN	``	0.007611798287345386
JJ	''	0.009041007426541814
VBP	-LRB-	0.0015923566878980893
-RRB-	IN	0.08130081300813008
:	JJ	0.13333333333333333
RB	PRP	0.01309328968903437
RB	CC	0.008183306055646482
FW	``	0.009345794392523364
,	VBZ	0.01291409320606401
VBZ	,	0.015367727771679473
VBG	''	0.008547008547008548
<BOS>	VBN	0.0003184621174835702
-RRB-	:	0.05420054200542006
CC	WP	0.001936108422071636
WP	DT	0.14285714285714285
CC	VBN	0.015488867376573089
DT	,	0.003129890453834116
RB	NNS	0.00900163666121113
PRP	TO	0.025
TO	NNS	0.024934383202099737
NNP	VBP	0.006550218340611353
VBP	JJR	0.011146496815286623
VB	.	0.02129817444219067
WDT	RB	0.024390243902439025
NN	VBP	0.007556270096463023
-RRB-	FW	0.0027100271002710027
JJ	FW	0.00032289312237649337
NNS	NN	0.008815638175546186
,	MD	0.00673778775968557
''	MD	0.057971014492753624
``	TO	0.00975609756097561
:	``	0.015384615384615385
CC	``	0.028073572120038724
``	RP	0.00975609756097561
RP	''	0.058823529411764705
JJS	CD	0.03333333333333333
VBG	:	0.008547008547008548
NN	EX	0.0004823151125401929
EX	MD	0.04081632653061224
-LRB-	JJS	0.0027100271002710027
JJS	IN	0.1
``	WP	0.02926829268292683
<BOS>	,	2.8951101589415477e-05
VBN	-LRB-	0.006660323501427212
FW	WP	0.009345794392523364
IN	WP	0.002875816993464052
WP	-RRB-	0.02040816326530612
-LRB-	VB	0.04065040650406504
RB	-RRB-	0.004909983633387889
EX	VBP	0.42857142857142855
JJS	VBN	0.03333333333333333
NNS	DT	0.005366040628593331
:	PRP	0.015384615384615385
NNP	WDT	0.005822416302765648
VBP	:	0.007961783439490446
-LRB-	JJR	0.01084010840108401
JJR	TO	0.06363636363636363
VBG	-RRB-	0.006837606837606838
:	VBG	0.05641025641025641
NN	NNP	0.005466237942122186
VBG	NNP	0.023931623931623933
DT	WDT	0.00031298904538341156
VBP	VBG	0.01592356687898089
VB	CD	0.007099391480730223
IN	-LRB-	0.0005228758169934641
TO	WDT	0.007874015748031496
WDT	NN	0.041811846689895474
IN	PRP$	0.012287581699346406
PRP$	NNS	0.16326530612244897
CD	-LRB-	0.026455026455026454
NN	CD	0.002733118971061093
VBG	-LRB-	0.003418803418803419
DT	NNPS	0.0006259780907668231
NNPS	VBD	0.14285714285714285
NNP	:	0.002911208151382824
VBN	:	0.005708848715509039
NN	FW	0.0003215434083601286
FW	NNS	0.037383177570093455
NNS	NNP	0.005366040628593331
VBP	FW	0.0031847133757961785
FW	.	0.018691588785046728
<BOS>	FW	0.0001158044063576619
FW	NNP	0.037383177570093455
CD	NNP	0.023809523809523808
:	NNS	0.02564102564102564
VBZ	PRP$	0.003293084522502744
DT	RBR	0.0034428794992175274
-RRB-	NN	0.04065040650406504
CC	VB	0.030977734753146177
CC	,	0.005808325266214908
,	TO	0.0072992700729927005
NNP	FW	0.001455604075691412
VBG	PRP$	0.006837606837606838
-RRB-	CD	0.0027100271002710027
CC	MD	0.017424975798644726
CC	RBS	0.000968054211035818
TO	PRP$	0.003937007874015748
VBZ	WRB	0.009879253567508232
VB	RBR	0.007099391480730223
-LRB-	NNS	0.016260162601626018
-RRB-	JJ	0.024390243902439025
NNP	DT	0.005822416302765648
CC	JJS	0.003872216844143272
RB	MD	0.0032733224222585926
PRP$	JJS	0.02040816326530612
JJS	NNS	0.13333333333333333
TO	JJR	0.0026246719160104987
VBN	WDT	0.003805899143672693
FW	,	0.3177570093457944
IN	EX	0.00261437908496732
VBG	CD	0.005128205128205128
-LRB-	CD	0.037940379403794036
-RRB-	VBN	0.005420054200542005
CC	VBD	0.022265246853823813
VBD	CC	0.010526315789473684
VBD	RBR	0.005263157894736842
,	JJR	0.0005614823133071309
VBD	VBG	0.02894736842105263
IN	:	0.000784313725490196
<BOS>	TO	0.0002316088127153238
VB	CC	0.014198782961460446
VB	PDT	0.0030425963488843813
:	WRB	0.010256410256410256
WRB	TO	0.03875968992248062
MD	``	0.005089058524173028
``	VB	0.05853658536585366
VB	''	0.008113590263691683
''	DT	0.033816425120772944
DT	MD	0.0012519561815336462
<BOS>	VBZ	2.8951101589415477e-05
VBZ	NNP	0.008781558726673985
<BOS>	CC	0.0002605599143047393
VBP	.	0.009554140127388535
:	:	0.005128205128205128
CD	CD	0.007936507936507936
NN	JJR	0.0001607717041800643
VBG	.	0.005128205128205128
VB	JJR	0.005070993914807302
VBD	RP	0.007894736842105263
''	NNS	0.043478260869565216
PRP	RB	0.0625
NNPS	CC	0.19047619047619047
JJS	,	0.03333333333333333
NN	POS	0.0022508038585209
JJR	CC	0.06363636363636363
WRB	VBZ	0.015503875968992248
NN	VB	0.002090032154340836
<BOS>	:	2.8951101589415477e-05
JJ	CD	0.0022602518566354536
JJR	-RRB-	0.01818181818181818
<BOS>	EX	0.0002605599143047393
NNS	CD	0.0019164430816404753
CD	VBZ	0.013227513227513227
JJ	WDT	0.00032289312237649337
<BOS>	VBD	2.8951101589415477e-05
VBD	PRP	0.018421052631578946
PRP	VBG	0.003125
-LRB-	VBN	0.016260162601626018
-RRB-	MD	0.016260162601626018
VBZ	``	0.003293084522502744
MD	,	0.002544529262086514
JJR	CD	0.00909090909090909
:	VBP	0.010256410256410256
``	IN	0.024390243902439025
``	RB	0.01951219512195122
VBG	POS	0.0017094017094017094
VBN	RP	0.006660323501427212
VB	VB	0.004056795131845842
-LRB-	WDT	0.013550135501355014
WDT	.	0.003484320557491289
POS	NNP	0.16981132075471697
CD	DT	0.015873015873015872
:	NNP	0.05128205128205128
NNP	PRP	0.000727802037845706
NNP	VBG	0.005822416302765648
WDT	PRP	0.017421602787456445
,	-LRB-	0.0016844469399213925
FW	CD	0.009345794392523364
CC	PRP	0.02032913843175218
NNP	WP	0.001455604075691412
VBD	CD	0.007894736842105263
WDT	IN	0.003484320557491289
NNPS	.	0.19047619047619047
PRP	DT	0.009375
DT	VBP	0.004068857589984351
VBP	NN	0.03184713375796178
VB	WRB	0.008113590263691683
<BOS>	VBP	2.8951101589415477e-05
PRP	RP	0.009375
RP	TO	0.08823529411764706
VB	NNP	0.007099391480730223
VBZ	JJR	0.009879253567508232
TO	WP	0.003937007874015748
RB	JJS	0.0008183306055646482
VBZ	WP	0.0021953896816684962
WP	PRP	0.12244897959183673
VBD	RBS	0.005263157894736842
NN	RBR	0.0001607717041800643
NNS	EX	0.0007665772326561902
VBG	WP	0.005128205128205128
VBZ	RP	0.0043907793633369925
IN	.	0.0018300653594771241
JJ	MD	0.0009686793671294801
VB	,	0.009127789046653144
''	CC	0.09178743961352658
VBZ	PRP	0.006586169045005488
PRP	JJ	0.0125
VBP	EX	0.0015923566878980893
PRP$	VBN	0.04081632653061224
NNS	PRP$	0.0003832886163280951
:	-LRB-	0.005128205128205128
:	WP	0.005128205128205128
WP	VBP	0.14285714285714285
RB	WRB	0.0032733224222585926
VBZ	PDT	0.0010976948408342481
VB	TO	0.02434077079107505
-LRB-	WRB	0.008130081300813009
VBN	RBS	0.0009514747859181732
<BOS>	WDT	2.8951101589415477e-05
WP	NNS	0.061224489795918366
POS	NNS	0.16981132075471697
VBP	``	0.009554140127388535
''	TO	0.014492753623188406
NNS	WP	0.0022997316979685703
WP	MD	0.04081632653061224
MD	NNS	0.002544529262086514
NNS	VB	0.0022997316979685703
VBG	PRP	0.013675213675213675
CD	RB	0.005291005291005291
JJS	TO	0.05
WRB	MD	0.007751937984496124
MD	PRP	0.002544529262086514
CD	:	0.0026455026455026454
:	CD	0.005128205128205128
<BOS>	``	0.00014475550794707738
MD	DT	0.007633587786259542
DT	VB	0.0012519561815336462
JJ	VBP	0.0012915724895059735
WRB	PRP	0.10852713178294573
VBN	''	0.005708848715509039
''	NN	0.04830917874396135
``	VBG	0.014634146341463415
''	RB	0.00966183574879227
RB	EX	0.0024549918166939444
``	VBN	0.024390243902439025
RB	``	0.0032733224222585926
NNS	``	0.0015331544653123803
WRB	NN	0.03875968992248062
JJR	JJ	0.05454545454545454
VB	MD	0.002028397565922921
JJS	-RRB-	0.016666666666666666
IN	FW	0.00026143790849673205
FW	CC	0.009345794392523364
VBZ	WDT	0.0010976948408342481
VBD	NN	0.04736842105263158
WRB	NNS	0.07751937984496124
MD	JJ	0.002544529262086514
JJ	VBZ	0.002583144979011947
VBZ	CC	0.005488474204171241
IN	CC	0.0020915032679738564
VBP	CC	0.0015923566878980893
VBN	NNP	0.010466222645099905
''	JJ	0.014492753623188406
''	PRP	0.004830917874396135
CD	MD	0.010582010582010581
''	:	0.00966183574879227
DT	-RRB-	0.00031298904538341156
NNP	JJ	0.004366812227074236
RB	NNP	0.004909983633387889
CC	EX	0.003872216844143272
JJ	VBN	0.0012915724895059735
VBP	PRP$	0.004777070063694267
IN	VB	0.00026143790849673205
VB	WP	0.0030425963488843813
MD	VBD	0.002544529262086514
NNS	JJR	0.0003832886163280951
PRP	-LRB-	0.003125
,	WP	0.0016844469399213925
<BOS>	PRP$	0.00020265771112590834
JJS	-LRB-	0.016666666666666666
<BOS>	RBR	0.0002316088127153238
JJS	DT	0.016666666666666666
VB	:	0.0030425963488843813
WP	NN	0.02040816326530612
VBN	WRB	0.0019029495718363464
VBG	VBG	0.0017094017094017094
NNP	TO	0.002183406113537118
VBG	MD	0.0017094017094017094
VBN	VBD	0.0009514747859181732
VBP	VBZ	0.0015923566878980893
RB	PRP$	0.0016366612111292963
VBP	CD	0.009554140127388535
VB	VBZ	0.002028397565922921
RP	-LRB-	0.029411764705882353
RB	-LRB-	0.0032733224222585926
-LRB-	VBP	0.0027100271002710027
VBP	-RRB-	0.0031847133757961785
VBP	VB	0.0015923566878980893
-RRB-	VBD	0.008130081300813009
VBD	WRB	0.002631578947368421
-RRB-	TO	0.01084010840108401
PRP$	RBR	0.01020408163265306
WP	VBD	0.08163265306122448
PRP$	VBG	0.01020408163265306
NN	WP$	0.0001607717041800643
''	VBN	0.004830917874396135
WDT	PRP$	0.003484320557491289
JJS	CC	0.016666666666666666
NNS	FW	0.0003832886163280951
,	PRP$	0.0016844469399213925
NNPS	,	0.09523809523809523
PRP$	``	0.02040816326530612
TO	VBN	0.003937007874015748
NNPS	NNP	0.14285714285714285
NNP	WRB	0.000727802037845706
DT	PRP	0.0006259780907668231
CD	VBN	0.007936507936507936
CD	PRP	0.0026455026455026454
RP	RB	0.058823529411764705
CD	VBG	0.0026455026455026454
NNPS	-LRB-	0.047619047619047616
``	JJS	0.004878048780487805
POS	IN	0.018867924528301886
VBN	JJR	0.0009514747859181732
<BOS>	PDT	2.8951101589415477e-05
CC	WRB	0.00484027105517909
VBN	MD	0.0019029495718363464
<BOS>	JJR	2.8951101589415477e-05
TO	CC	0.0026246719160104987
DT	PRP$	0.00031298904538341156
:	FW	0.020512820512820513
VBG	``	0.008547008547008548
''	VB	0.004830917874396135
CC	LS	0.000968054211035818
LS	-RRB-	1.0
-LRB-	-LRB-	0.0027100271002710027
-RRB-	RB	0.005420054200542005
TO	''	0.0026246719160104987
RB	WDT	0.0008183306055646482
JJ	JJR	0.0006457862447529867
-RRB-	PRP	0.0027100271002710027
JJR	WRB	0.00909090909090909
DT	''	0.0012519561815336462
``	MD	0.004878048780487805
MD	''	0.002544529262086514
``	JJR	0.004878048780487805
WRB	EX	0.007751937984496124
RB	''	0.0008183306055646482
POS	CD	0.018867924528301886
VBD	VBD	0.002631578947368421
VBD	JJR	0.002631578947368421
POS	CC	0.018867924528301886
VBD	VB	0.007894736842105263
RP	JJ	0.029411764705882353
VBN	VBP	0.0019029495718363464
VB	VBG	0.004056795131845842
''	VBP	0.00966183574879227
VBP	WDT	0.0015923566878980893
JJS	MD	0.016666666666666666
VBD	EX	0.002631578947368421
JJS	WDT	0.03333333333333333
WRB	``	0.007751937984496124
DT	CC	0.00031298904538341156
VBZ	JJS	0.0010976948408342481
``	VBP	0.00975609756097561
VBP	''	0.0031847133757961785
JJR	NNP	0.00909090909090909
JJR	.	0.01818181818181818
NNPS	NNS	0.047619047619047616
NNS	PDT	0.0003832886163280951
,	''	0.0016844469399213925
,	RBR	0.0016844469399213925
VBG	WRB	0.005128205128205128
VBG	VBZ	0.0017094017094017094
-RRB-	``	0.0027100271002710027
FW	''	0.018691588785046728
WP	JJ	0.061224489795918366
VB	-LRB-	0.002028397565922921
:	-RRB-	0.005128205128205128
WP$	NN	0.3333333333333333
<BOS>	JJS	5.790220317883095e-05
JJS	RB	0.03333333333333333
-RRB-	VBG	0.0027100271002710027
RBR	DT	0.011363636363636364
WDT	,	0.003484320557491289
RP	.	0.029411764705882353
``	CD	0.014634146341463415
CD	''	0.007936507936507936
VBN	CD	0.0019029495718363464
-LRB-	,	0.0027100271002710027
,	-RRB-	0.0005614823133071309
CC	-RRB-	0.000968054211035818
CC	''	0.000968054211035818
CC	WDT	0.001936108422071636
WRB	,	0.015503875968992248
WDT	TO	0.003484320557491289
``	VBD	0.004878048780487805
WRB	VBD	0.007751937984496124
<BOS>	MD	2.8951101589415477e-05
WRB	NNP	0.007751937984496124
WP	NNP	0.02040816326530612
NNP	VB	0.000727802037845706
VBG	EX	0.0017094017094017094
NNP	JJR	0.000727802037845706
JJ	PRP	0.0006457862447529867
CD	JJR	0.0026455026455026454
.	.	0.0007651109410864575
TO	:	0.0013123359580052493
<BOS>	NNPS	5.790220317883095e-05
NNPS	VBP	0.047619047619047616
PRP$	CC	0.01020408163265306
''	``	0.004830917874396135
-LRB-	RBS	0.008130081300813009
TO	RBS	0.0013123359580052493
NN	WP	0.0003215434083601286
VBD	``	0.005263157894736842
''	CD	0.004830917874396135
JJR	DT	0.00909090909090909
JJR	PRP	0.00909090909090909
''	WRB	0.004830917874396135
WP	''	0.02040816326530612
VBD	.	0.005263157894736842
IN	MD	0.000784313725490196
FW	PRP	0.009345794392523364
NNPS	DT	0.047619047619047616
WP	.	0.02040816326530612
RBR	IN	0.011363636363636364
VBZ	:	0.0010976948408342481
VB	FW	0.0010141987829614604
FW	WRB	0.009345794392523364
``	UH	0.004878048780487805
UH	''	1.0
``	FW	0.004878048780487805
FW	VBN	0.009345794392523364
JJR	RBR	0.00909090909090909
WRB	IN	0.007751937984496124
RBR	,	0.011363636363636364
PRP	-RRB-	0.003125
MD	.	0.002544529262086514
PRP	WDT	0.003125
MD	NN	0.002544529262086514
DT	DT	0.00031298904538341156
CC	-LRB-	0.000968054211035818
JJR	VBG	0.00909090909090909
:	.	0.005128205128205128
DT	FW	0.00031298904538341156
CD	VBP	0.0026455026455026454
-RRB-	''	0.005420054200542005
RP	CC	0.029411764705882353
TO	RBR	0.0026246719160104987
DT	-LRB-	0.00031298904538341156
PRP	''	0.003125
VBG	VBD	0.0017094017094017094
TO	WRB	0.0013123359580052493
PRP	NN	0.003125
MD	CC	0.002544529262086514
